Vendor,Library,No,ID,Formula,MW,Smile,Conc_mM,Solvent,Plate_ID,Plate_well
Enamine,UC-192873,711,Z31720228,C10H14N2O2S,226.295,CC1=NC(CC(=O)N2CCOCC2)=CS1,100,ethylene glycol,1119104-Y20-C03,L08
Enamine,UC-192873,712,Z1439422127,C9H15N3OS,213.299,CC1OCCN(C1C)C2=NC(C)=NS2,100,ethylene glycol,1119104-Y20-C03,M08
Enamine,UC-192873,713,Z1162778919,C10H11N3O2,205.213,CCC1=NC(CN2C=CC=CC2=O)=NO1,100,ethylene glycol,1119104-Y20-C03,N08
Enamine,UC-192873,714,Z1275599911,C13H23NO,209.327,CC(=O)N1CCCC2(C1)CCCCCC2,100,ethylene glycol,1119104-Y20-C03,O08
Enamine,UC-192873,715,Z2856434858,C11H14ClNO,211.687,O[C@@H]1CCN(CC=2C=CC(Cl)=CC2)C1,100,ethylene glycol,1119104-Y20-C03,B09
Enamine,UC-192873,716,Z1667545918,C6H8N2OS,156.205,CC(=O)NCC1=CN=CS1,100,ethylene glycol,1119104-Y20-C03,C09
Enamine,UC-192873,717,Z1722836661,C8H13N3O2,183.207,CN(C)C(=O)OCCN1C=CN=C1,100,ethylene glycol,1119104-Y20-C03,D09
Enamine,UC-192873,718,Z106307058,C11H22N2O,198.305,CC(C)N1CCN(CC1)C(=O)C(C)C,100,ethylene glycol,1119104-Y20-C03,E09
Enamine,UC-192873,719,Z223388508,C15H18N2O,242.316,CC(=O)N1CCC(CC1)C2=CNC=3C=CC=CC23,100,ethylene glycol,1119104-Y20-C03,F09
Enamine,UC-192873,720,Z275728064,C10H17N3O2,211.260,CCC1=NOC(=N1)C(C)N2CCOCC2,100,ethylene glycol,1119104-Y20-C03,G09
Enamine,UC-192873,721,Z2064898127,C10H18N2O3,214.261,O=C(NC[C@H]1CCCO1)N2CCOCC2,100,ethylene glycol,1119104-Y20-C03,H09
Enamine,UC-192873,722,Z2074076908,C10H15F2NO2,219.228,FC(F)OCC(=O)N1CCCC2(CC2)C1,100,ethylene glycol,1119104-Y20-C03,I09
Enamine,UC-192873,723,Z2856434866,C13H25NO,211.343,CCC1CCC(CC1)NC[C@H]2CCCO2,100,ethylene glycol,1119104-Y20-C03,J09
Enamine,UC-192873,724,Z31478129,C10H13NO2,179.215,CCOC(=O)NCC=1C=CC=CC1,100,ethylene glycol,1119104-Y20-C03,K09
Enamine,UC-192873,725,Z57791725,C9H8N2O,160.172,CC1=NC(=NO1)C=2C=CC=CC2,100,ethylene glycol,1119104-Y20-C03,L09
Enamine,UC-192873,726,Z28870646,C12H15NO,189.253,CC1CCC=2C=CC=CC2N1C(=O)C,100,ethylene glycol,1119104-Y20-C03,M09
Enamine,UC-192873,727,Z53836105,C9H8F2O2,186.155,CCOC(=O)C=1C=CC(F)=CC1F,100,ethylene glycol,1119104-Y20-C03,N09
Enamine,UC-192873,728,Z1251207602,C8H13N3S,183.273,CC1=NN=C(S1)N2CCCCC2,100,ethylene glycol,1119104-Y20-C03,O09
Enamine,UC-192873,729,Z29692148,C10H10N2O2S,222.263,CC1=CC(=NO1)C(=O)NCC2=CC=CS2,100,ethylene glycol,1119104-Y20-C03,B10
Enamine,UC-192873,730,Z1401333862,C11H13N3,187.241,CN1C=CC(NCC=2C=CC=CC2)=N1,100,ethylene glycol,1119104-Y20-C03,C10
Enamine,UC-192873,731,Z768399682,C9H13N3O2S,227.283,CC1CN(C(C)CO1)C(=O)C=2C=NSN2,100,ethylene glycol,1119104-Y20-C03,D10
Enamine,UC-192873,732,Z31432226,C14H17NO3,247.289,O=C(N1CCCCCC1)C=2C=CC=3OCOC3C2,100,ethylene glycol,1119104-Y20-C03,E10
Enamine,UC-192873,733,Z1881545321,C10H14N2O2S,226.295,CC1=CC(=NS1)C(=O)NCC2CCCO2,100,ethylene glycol,1119104-Y20-C03,F10
Enamine,UC-192873,734,Z369936976,C10H15N3O2,209.245,CN(CC=1C=C(C)ON1)C(=O)NC2CC2,100,ethylene glycol,1119104-Y20-C03,G10
Enamine,UC-192873,735,Z1373438018,C10H13FN2O,196.221,CN(C1CCOC1)C=2N=CC=CC2F,100,ethylene glycol,1119104-Y20-C03,H10
Enamine,UC-192873,736,Z169226638,C10H20N2O,184.278,CC(=O)NCCN1CCCCCC1,100,ethylene glycol,1119104-Y20-C03,I10
Enamine,UC-192873,737,Z2856434875,C13H18N2O2,234.294,CC(=O)NC=1C=CC(CN2CCOCC2)=CC1,100,ethylene glycol,1119104-Y20-C03,J10
Enamine,UC-192873,738,Z2856434862,C12H17NO,191.269,CC=1C=CC=C(CN2CCOCC2)C1,100,ethylene glycol,1119104-Y20-C03,K10
Enamine,UC-192873,739,Z2856434826,C12H18N2OS,238.349,CC(C)N1CCN(CC1)C(=O)C2=CC=CS2,100,ethylene glycol,1119104-Y20-C03,L10
Enamine,UC-192873,740,Z1899842917,C9H11N3O2S,225.267,CC1=NN(CC=2C(C)=NOC2C)C(=O)S1,100,ethylene glycol,1119104-Y20-C03,M10
Enamine,UC-192873,741,Z1891773476,C10H13NO2,179.215,CNCC1COC=2C=CC=CC2O1,100,ethylene glycol,1119104-Y20-C03,N10
Enamine,UC-192873,742,Z1101755952,C11H16N2OS,224.322,CC1CCCN(CC1)C(=O)C2=CSC=N2,100,ethylene glycol,1119104-Y20-C03,O10
Enamine,UC-192873,743,Z31697001,C9H10ClNO2,199.634,CCOC(=O)NC=1C=CC=C(Cl)C1,100,ethylene glycol,1119104-Y20-C03,B11
Enamine,UC-192873,744,Z30620520,C14H17FN2O,248.295,FC=1C=CC(=CC1)N2CCN(CC2)C(=O)C3CC3,100,ethylene glycol,1119104-Y20-C03,C11
Enamine,UC-192873,745,Z1623890017,C11H13N3OS,235.305,C1CCN(CC1)C2=NOC(=N2)C3=CC=CS3,100,ethylene glycol,1119104-Y20-C03,D11
Enamine,UC-192873,746,Z733898630,C9H15N3O,181.234,CC(C)NC(=O)C=1C=C(C)N(C)N1,100,ethylene glycol,1119104-Y20-C03,E11
Enamine,UC-192873,747,Z2856434868,C13H19FN2,222.301,CCN1CCC(CC1)NC=2C=CC=CC2F,100,ethylene glycol,1119104-Y20-C03,F11
Enamine,UC-192873,748,Z1570998378,C11H15FN2O,210.248,CC1CC(CCO1)NC=2N=CC=CC2F,100,ethylene glycol,1119104-Y20-C03,G11
Enamine,UC-192873,749,Z2735592898,C7H17N3O2S,207.293,CN(C)S(=O)(=O)N1CCN(C)CC1,100,ethylene glycol,1119104-Y20-C03,H11
Enamine,UC-192873,750,Z1373430305,C11H15FN2O,210.248,FC=1C=CC=NC1NCC2CCOCC2,100,ethylene glycol,1119104-Y20-C03,I11
Enamine,UC-192873,751,Z1545312521,C12H14ClNO2,239.698,CC=1C(Cl)=CC=CC1NC(=O)[C@@H]2CCCO2,100,ethylene glycol,1119104-Y20-C03,J11
Enamine,UC-192873,752,Z2072621991,C10H15F2NO2,219.228,FC(F)OCC(=O)N1CC2CCCC2C1,100,ethylene glycol,1119104-Y20-C03,K11
Enamine,UC-192873,753,Z18839017,C15H21NO2,247.332,CCC=1C=CC(OCC(=O)N2CCCCC2)=CC1,100,ethylene glycol,1119104-Y20-C03,L11
Enamine,UC-192873,754,Z31190928,C7H11N3,137.182,CC(C)NC=1N=CC=CN1,100,ethylene glycol,1119104-Y20-C03,M11
Enamine,UC-192873,755,Z1217741507,C16H23NO,245.359,CC(C)(C)C1CCN(CC1)C(=O)C=2C=CC=CC2,100,ethylene glycol,1119104-Y20-C03,N11
Enamine,UC-192873,756,Z265541128,C10H17N3O2,211.260,CCC1=NOC(CN2CCCC(O)C2)=N1,100,ethylene glycol,1119104-Y20-C03,O11
Enamine,UC-192873,757,Z1741959530,C10H16ClNO3,233.691,Cl.COC=1C=C(CN)C=C(OC)C1OC,100,ethylene glycol,1119104-Y20-C03,B12
Enamine,UC-192873,758,Z1787627869,C10H14ClN3O,227.690,CN(CC1CCOC1)C=2N=CN=CC2Cl,100,ethylene glycol,1119104-Y20-C03,C12
Enamine,UC-192873,759,Z221226038,C10H14N2O3,210.229,CC1CN(CCO1)C(=O)C2=CC(C)=NO2,100,ethylene glycol,1119104-Y20-C03,D12
Enamine,UC-192873,760,Z1546887028,C8H12ClN3O,201.653,CC(CO)N(C)C=1N=CC(Cl)=CN1,100,ethylene glycol,1119104-Y20-C03,E12
Enamine,UC-192873,761,Z2034457351,C10H12BrN3O,270.125,BrC=1C=CC=NC1NC2CCCNC2=O,100,ethylene glycol,1119104-Y20-C03,F12
Enamine,UC-192873,762,Z1694504496,C11H20N4,208.303,CC1CN(C)CCC1NC=2C=NN(C)C2,100,ethylene glycol,1119104-Y20-C03,G12
Enamine,UC-192873,763,Z2326079238,C10H17F2NO2,221.244,CC1CCC(C)(C)N1C(=O)COC(F)F,100,ethylene glycol,1119104-Y20-C03,H12
Enamine,UC-192873,764,Z1945710531,C10H12N2O2S,224.279,COC(C)C1=NC(=CS1)C=2C=NOC2C,100,ethylene glycol,1119104-Y20-C03,I12
Enamine,UC-192873,765,Z1457279522,C13H18ClFN2O,272.746,Cl.CC1CN(CCN1)C(=O)C=2C=C(C)C=CC2F,100,ethylene glycol,1119104-Y20-C03,J12
Enamine,UC-192873,766,Z422471910,C11H16N2OS,224.322,CC(C1CC1)N(C)C(=O)C=2SC=NC2C,100,ethylene glycol,1119104-Y20-C03,K12
Enamine,UC-192873,767,Z1619958679,C13H11FN2O2,246.237,CC=1C=CC=C(O)C1NC(=O)C=2C=CN=CC2F,100,ethylene glycol,1119104-Y20-C03,L12
Enamine,UC-192873,768,Z19755216,C10H12FNO2,197.206,CN(C)C(=O)COC=1C=CC=C(F)C1,100,ethylene glycol,1119104-Y20-C03,M12
