Vendor,Library,No,ID,Formula,MW,Smile,Conc_mM,Solvent,Plate_ID,Plate_well
Enamine,UC-204426,57,Z995001768,C11H9NO3,203.194,Cc1nc(ccc1C(=O)O)c2ccco2,100,DMSO,1233977-Y25-01,I06
Enamine,UC-204426,58,Z1203733100,C8H15NO,141.211,OC1(CCNCC1)C2CC2,100,DMSO,1233977-Y25-01,J06
Enamine,UC-204426,59,Z424777974,C10H10N2O3,206.198,OCCn1c(=O)[nH]c2ccccc2c1=O,100,DMSO,1233977-Y25-01,K06
Enamine,UC-204426,60,Z1097086347,C11H15NO,177.243,CC1CNC(CO1)c2ccccc2,100,DMSO,1233977-Y25-01,L06
Enamine,UC-204426,61,Z2680922739,C9H17Cl2N3O,181.235,Cl.Cl.Cc1c(cnn1C)[C@@H]2OCC[C@H]2N,100,DMSO,1233977-Y25-01,M06
Enamine,UC-204426,62,Z1916655446,C9H11ClFNO,167.18,Cl.Fc1cccc2CNCCOc12,100,DMSO,1233977-Y25-01,N06
Enamine,UC-204426,63,Z285233958,C9H8FN3O,193.178,Nc1nnc(Cc2cccc(F)c2)o1,100,DMSO,1233977-Y25-01,O06
Enamine,UC-204426,64,Z802540076,C8H12N2O2,168.193,CC(C)n1cc(C(=O)O)c(C)n1,100,DMSO,1233977-Y25-01,P06
Enamine,UC-204426,65,Z1198313078,C11H11NO,173.211,OCCc1ccnc2ccccc12,100,DMSO,1233977-Y25-01,A07
Enamine,UC-204426,66,Z1198155418,C9H15N3,165.236,CN(C)c1nc(C)c(C)nc1C,100,DMSO,1233977-Y25-01,B07
Enamine,UC-204426,67,Z871789878,C8H8N4O,176.175,Cn1cc(cn1)c2ccc(=O)[nH]n2,100,DMSO,1233977-Y25-01,C07
Enamine,UC-204426,68,Z1270451555,C8H8N2O2,164.161,Cc1occc1c2cc(N)no2,100,DMSO,1233977-Y25-01,D07
Enamine,UC-204426,69,Z2069036977,C10H14F3NO2,237.219,FC(F)(F)C1CC(=O)NCC21CCOCC2,100,DMSO,1233977-Y25-01,E07
Enamine,UC-204426,70,Z89283367,C9H8N2O2,176.172,Cc1ccn2cc(nc2c1)C(=O)O,100,DMSO,1233977-Y25-01,F07
Enamine,UC-204426,71,Z1255381806,C10H8O3,176.169,Cc1cccc2c(coc12)C(=O)O,100,DMSO,1233977-Y25-01,G07
Enamine,UC-204426,72,Z1945696037,C7H9Cl2F3N2,176.139,Cl.Cl.NCc1ccncc1C(F)(F)F,100,DMSO,1233977-Y25-01,H07
Enamine,UC-204426,73,Z90122509,C7H12N2O3,172.182,NC(=O)N1CCC(CC1)C(=O)O,100,DMSO,1233977-Y25-01,I07
Enamine,UC-204426,74,Z1262619662,C10H16N2O,180.247,OC(C1CCCCC1)c2ncc[nH]2,100,DMSO,1233977-Y25-01,J07
Enamine,UC-204426,75,Z1343609137,C11H9NO2S,219.26,OC(=O)Cc1scnc1c2ccccc2,100,DMSO,1233977-Y25-01,K07
Enamine,UC-204426,76,Z2327651785,C12H14O3,206.238,OC(=O)[C@@H]1COCC[C@@H]1c2ccccc2,100,DMSO,1233977-Y25-01,L07
Enamine,UC-204426,77,Z228586976,C12H15FN2O,222.259,Fc1ccc(CC(=O)N2CCNCC2)cc1,100,DMSO,1233977-Y25-01,M07
Enamine,UC-204426,78,Z991187082,C7H7N3,133.151,Cn1cnc2cnccc12,100,DMSO,1233977-Y25-01,N07
Enamine,UC-204426,79,Z285226382,C13H18N2O,218.295,O=C(Cc1ccccc1)NC2CCNCC2,100,DMSO,1233977-Y25-01,O07
Enamine,UC-204426,80,Z969117370,C10H13NO3,195.215,OC(=O)c1coc(n1)C2CCCCC2,100,DMSO,1233977-Y25-01,P07
Enamine,UC-204426,81,Z56862779,C12H13NO3,219.237,OC(=O)C1CN(Cc2ccccc2)C(=O)C1,100,DMSO,1233977-Y25-01,A08
Enamine,UC-204426,82,Z2310728016,C5H7ClF3N3O,181.116,Cl.CC(N)c1nc(no1)C(F)(F)F,100,DMSO,1233977-Y25-01,B08
Enamine,UC-204426,83,Z821124870,C9H15N3S,197.301,Cc1ncc(CN2CCNCC2)s1,100,DMSO,1233977-Y25-01,C08
Enamine,UC-204426,84,Z1255365776,C7H8N2O2,152.151,OC(=O)c1cnn2CCCc12,100,DMSO,1233977-Y25-01,D08
Enamine,UC-204426,85,Z1407119740,C8H15NO,141.211,C1CC(C1)C2CNCCO2,100,DMSO,1233977-Y25-01,E08
Enamine,UC-204426,86,Z1041785508,C5H4N4S,152.177,c1csc(n1)c2nnc[nH]2,100,DMSO,1233977-Y25-01,F08
Enamine,UC-204426,87,Z960784206,C11H11N3,185.225,Cc1cc(N)nc(n1)c2ccccc2,100,DMSO,1233977-Y25-01,G08
Enamine,UC-204426,88,Z1222424689,C7H9F2N,145.15,FC1(F)CCCC(C1)C#N,100,DMSO,1233977-Y25-01,H08
Enamine,UC-204426,89,Z1198172656,C7H12N2O,140.183,O=C1CNCCN1C2CC2,100,DMSO,1233977-Y25-01,I08
Enamine,UC-204426,90,Z1198223564,C5H4F3N3,163.101,Nc1cnc(nc1)C(F)(F)F,100,DMSO,1233977-Y25-01,J08
Enamine,UC-204426,91,Z219104216,C8H9N3,147.177,CCNc1ccc(C#N)cn1,100,DMSO,1233977-Y25-01,K08
Enamine,UC-204426,92,Z2234185679,C9H12N2O3,196.203,Cn1c(C(=O)O)c2CCCCn2c1=O,100,DMSO,1233977-Y25-01,L08
Enamine,UC-204426,93,Z360168682,C9H10N2O2,178.188,Nc1cc(CCc2ccco2)no1,100,DMSO,1233977-Y25-01,M08
Enamine,UC-204426,94,Z1509254828,C11H14N2O,190.242,CC(C)N1Cc2ccccc2NC1=O,100,DMSO,1233977-Y25-01,N08
Enamine,UC-204426,95,Z275380834,C5H3F3N2O,164.085,Oc1nccc(n1)C(F)(F)F,100,DMSO,1233977-Y25-01,O08
Enamine,UC-204426,96,Z1262554304,C8H13NO3,171.194,OC(=O)CC1CCCCC(=O)N1,100,DMSO,1233977-Y25-01,P08
Enamine,UC-204426,97,Z85921034,C12H14N2O,202.252,Cc1nn(c(C)c1CO)c2ccccc2,100,DMSO,1233977-Y25-01,A09
Enamine,UC-204426,98,Z381627566,C12H16FNO,209.26,OC(C1CCNCC1)c2ccc(F)cc2,100,DMSO,1233977-Y25-01,B09
Enamine,UC-204426,99,Z1704732656,C6H7ClF3NOS,197.178,Cl.Cc1nc(c(CO)s1)C(F)(F)F,100,DMSO,1233977-Y25-01,C09
Enamine,UC-204426,100,Z1198172892,C9H8N2O2,176.172,Cc1ccn2ncc(C(=O)O)c2c1,100,DMSO,1233977-Y25-01,D09
Enamine,UC-204426,101,Z732855712,C11H13N3,187.241,Cn1cc(cn1)c2cccc(CN)c2,100,DMSO,1233977-Y25-01,E09
Enamine,UC-204426,102,Z2327673448,C9H13N3,163.22,C1CC2(C1)NCCc3nc[nH]c32,100,DMSO,1233977-Y25-01,F09
Enamine,UC-204426,103,Z1138834266,C6H10N4,138.17,NC1CCc2ncnn2C1,100,DMSO,1233977-Y25-01,G09
Enamine,UC-204426,104,Z1255360522,C9H7NO2,161.157,Cc1ccc(cc1C#N)C(=O)O,100,DMSO,1233977-Y25-01,H09
Enamine,UC-204426,105,Z1509503466,C9H8ClFN4,226.638,Fc1cccc(Cl)c1CCc2nnn[nH]2,100,DMSO,1233977-Y25-01,I09
Enamine,UC-204426,106,Z1250954583,C10H14N2,162.232,C1CNC(CN1)c2ccccc2,100,DMSO,1233977-Y25-01,J09
Enamine,UC-204426,107,Z2235790608,C8H7FN4,178.166,Nc1ncn(n1)c2ccc(F)cc2,100,DMSO,1233977-Y25-01,K09
Enamine,UC-204426,108,Z2284398524,C10H16F3NO,223.235,FC(F)(F)C1CCNCC21CCOCC2,100,DMSO,1233977-Y25-01,L09
Enamine,UC-204426,109,Z285662718,C9H13N3OS,211.284,O=C(Nc1nccs1)C2CCCNC2,100,DMSO,1233977-Y25-01,M09
Enamine,UC-204426,110,Z1255354489,C7H5N3S,163.2,Cc1nc2sccn2c1C#N,100,DMSO,1233977-Y25-01,N09
Enamine,UC-204426,111,Z1118527729,C8H17NO,143.227,CC1CCCC1NCCO,100,DMSO,1233977-Y25-01,O09
Enamine,UC-204426,112,Z1262530899,C8H13NO3,171.194,OC(=O)CC1CCCCNC1=O,100,DMSO,1233977-Y25-01,P09
Enamine,UC-204426,113,Z406694030,C6H7NO3,141.125,CCc1oncc1C(=O)O,100,DMSO,1233977-Y25-01,A10
Enamine,UC-204426,114,Z1013744036,C7H9N3,135.166,Nc1ccc(nn1)C2CC2,100,DMSO,1233977-Y25-01,B10
Enamine,UC-204426,115,Z1198153244,C10H9NO3,191.183,OC(=O)CC1NC(=O)c2ccccc12,100,DMSO,1233977-Y25-01,C10
Enamine,UC-204426,116,Z1205494705,C6H9NO3,143.141,CC1(CCC(=O)N1)C(=O)O,100,DMSO,1233977-Y25-01,D10
Enamine,UC-204426,117,Z1255450667,C8H6FNO,151.138,Fc1ccc2NC(=O)Cc2c1,100,DMSO,1233977-Y25-01,E10
Enamine,UC-204426,118,Z1203816502,C8H17NO,143.227,CC1CCC(C1)NCCO,100,DMSO,1233977-Y25-01,F10
Enamine,UC-204426,119,Z600430806,C6H8N2O2,140.14,Cc1cnn(CC(=O)O)c1,100,DMSO,1233977-Y25-01,G10
Enamine,UC-204426,120,Z360168634,C8H12N2O,152.194,Nc1cc(no1)C2CCCC2,100,DMSO,1233977-Y25-01,H10
Enamine,UC-204426,121,Z1407084923,C6H9N3S,155.221,Nc1nc(CC2CC2)ns1,100,DMSO,1233977-Y25-01,I10
Enamine,UC-204426,122,Z385459994,C12H13NO3,219.237,OC(=O)CN1C(=O)CCCc2ccccc12,100,DMSO,1233977-Y25-01,J10
Enamine,UC-204426,123,Z1198175705,C8H17NO,143.227,CN1CCCC(C)(CO)C1,100,DMSO,1233977-Y25-01,K10
Enamine,UC-204426,124,Z969117654,C6H7NO3,141.125,Cc1nc(C(=O)O)c(C)o1,100,DMSO,1233977-Y25-01,L10
Enamine,UC-204426,125,Z763589782,C8H14N2S,170.275,CNC(C)c1sc(C)nc1C,100,DMSO,1233977-Y25-01,M10
Enamine,UC-204426,126,Z1720581929,C10H12FNO,181.207,NCC1(O)CCc2cc(F)ccc21,100,DMSO,1233977-Y25-01,N10
Enamine,UC-204426,127,Z1895741747,C11H17ClN2O2,208.257,Cl.CC(C)c1nc2CC(CCc2[nH]1)C(=O)O,100,DMSO,1233977-Y25-01,O10
Enamine,UC-204426,128,Z2582507914,C8H11ClN2O,150.178,Cl.O=c1[nH]ccc2CCCNc21,100,DMSO,1233977-Y25-01,P10
Enamine,UC-204426,129,Z854066742,C5H5ClN2O2S,192.623,NS(=O)(=O)c1ccc(Cl)cn1,100,DMSO,1233977-Y25-01,A11
Enamine,UC-204426,130,Z1891749352,C9H8Cl2FN3O,227.623,Cl.NCc1noc(n1)c2ccc(Cl)cc2F,100,DMSO,1233977-Y25-01,B11
Enamine,UC-204426,131,Z234969405,C8H3F3N4,212.131,FC(F)(F)c1ccnc2c(C#N)cnn12,100,DMSO,1233977-Y25-01,C11
Enamine,UC-204426,132,Z1198341064,C9H11NO,149.19,OC1CNc2ccccc2C1,100,DMSO,1233977-Y25-01,D11
Enamine,UC-204426,133,Z94598004,C11H14N4,202.256,CNC(C)c1ccc(cc1)n2cncn2,100,DMSO,1233977-Y25-01,E11
Enamine,UC-204426,134,Z271097322,C11H11NO3,205.21,OC(=O)CN1C(=O)CCc2ccccc12,100,DMSO,1233977-Y25-01,F11
Enamine,UC-204426,135,Z1945984203,C11H13ClF3NO,231.214,Cl.OC1CNC(C1)c2ccccc2C(F)(F)F,100,DMSO,1233977-Y25-01,G11
Enamine,UC-204426,136,Z1262531286,C8H10N2O2,166.177,OC(=O)C1CCc2[nH]ncc2C1,100,DMSO,1233977-Y25-01,H11
Enamine,UC-204426,137,Z234897013,C9H8N2O2,176.172,O=c1[nH]c2CCOCc2cc1C#N,100,DMSO,1233977-Y25-01,I11
Enamine,UC-204426,138,Z1142591306,C7H14N2O,142.199,CCN1CCNC(C)C1=O,100,DMSO,1233977-Y25-01,J11
Enamine,UC-204426,139,Z381402924,C7H9NO2S,171.217,CCc1nc(CC(=O)O)cs1,100,DMSO,1233977-Y25-01,K11
Enamine,UC-204426,140,Z1741778448,C9H15N3O,181.235,Cn1nccc1C2CC(N)CCO2,100,DMSO,1233977-Y25-01,L11
Enamine,UC-204426,141,Z982117864,C10H10FN3O,207.204,OCCc1cn(nn1)c2ccccc2F,100,DMSO,1233977-Y25-01,M11
Enamine,UC-204426,142,Z1198738105,C10H13FN2,180.222,Fc1ccc(nc1)C2CCCCN2,100,DMSO,1233977-Y25-01,N11
Enamine,UC-204426,143,Z94598730,C9H9FO3,184.164,COc1ccc(CC(=O)O)cc1F,100,DMSO,1233977-Y25-01,O11
Enamine,UC-204426,144,Z278081370,C10H18N2O,182.263,O=C(NC1CCNCC1)C2CCC2,100,DMSO,1233977-Y25-01,P11
Enamine,UC-204426,145,Z1255379635,C6H6N4,134.139,Cn1nnc2cnccc12,100,DMSO,1233977-Y25-01,A12
Enamine,UC-204426,146,Z1255448870,C7H4F2N2,154.117,FC(F)c1ccc(C#N)cn1,100,DMSO,1233977-Y25-01,B12
Enamine,UC-204426,147,Z56968532,C10H13FN2O2S,244.286,Fc1cccc(c1)S(=O)(=O)N2CCNCC2,100,DMSO,1233977-Y25-01,C12
Enamine,UC-204426,148,Z1416193393,C9H15N3,165.236,Cc1n[nH]cc1C2CCNCC2,100,DMSO,1233977-Y25-01,D12
Enamine,UC-204426,149,Z1084402088,C8H9NO3S,199.227,NS(=O)(=O)c1ccc2COCc2c1,100,DMSO,1233977-Y25-01,E12
Enamine,UC-204426,150,Z1509210697,C12H12FN3,217.242,Fc1ccc(cc1)C2NCCc3[nH]cnc23,100,DMSO,1233977-Y25-01,F12
Enamine,UC-204426,151,Z1201627649,C7H7N3O,149.15,Cn1ncc2c(=O)cc[nH]c12,100,DMSO,1233977-Y25-01,G12
Enamine,UC-204426,152,Z1509055240,C8H10N2O2,166.177,OC(=O)Cn1cc(cn1)C2CC2,100,DMSO,1233977-Y25-01,H12
Enamine,UC-204426,153,Z54628157,C7H6ClF3N2,210.584,CNc1ncc(cc1Cl)C(F)(F)F,100,DMSO,1233977-Y25-01,I12
Enamine,UC-204426,154,Z381389756,C9H8N2O3,192.171,Cn1cc(C(=O)O)c(n1)c2ccco2,100,DMSO,1233977-Y25-01,J12
Enamine,UC-204426,155,Z963456798,C11H12O3,192.211,OC(=O)c1ccccc1OC2CCC2,100,DMSO,1233977-Y25-01,K12
Enamine,UC-204426,156,Z440605396,C7H12O3,144.168,OC(=O)CC1CCOCC1,100,DMSO,1233977-Y25-01,L12
Enamine,UC-204426,157,Z56854349,C3H3F3N4,152.078,Nc1nnc([nH]1)C(F)(F)F,100,DMSO,1233977-Y25-01,M12
Enamine,UC-204426,158,Z275170236,C7H13N3,139.198,Cc1nn(C)c(C)c1CN,100,DMSO,1233977-Y25-01,N12
Enamine,UC-204426,159,Z1449721659,C12H16ClFN2O,222.259,Cl.Fc1cccc(CC(=O)N2CCNCC2)c1,100,DMSO,1233977-Y25-01,O12
Enamine,UC-204426,160,Z235352033,C10H9NO2,175.184,Cc1ccc2[nH]c(cc2c1)C(=O)O,100,DMSO,1233977-Y25-01,P12
Enamine,UC-204426,161,Z959339194,C11H10N2O2,202.209,Cc1cc(ccc1n2cccn2)C(=O)O,100,DMSO,1233977-Y25-01,A13
Enamine,UC-204426,162,Z1504685031,C8H12N2O,152.194,OCc1cnn2CCCCc12,100,DMSO,1233977-Y25-01,B13
Enamine,UC-204426,163,Z1250200740,C9H20N2O,172.268,COCCN1CCNC(C)(C)C1,100,DMSO,1233977-Y25-01,C13
Enamine,UC-204426,164,Z1255383369,C8H8O2S,168.213,O=S1(=O)Cc2ccccc2C1,100,DMSO,1233977-Y25-01,D13
Enamine,UC-204426,165,Z1255462212,C11H9NO2,187.195,Cc1ccc2nc(ccc2c1)C(=O)O,100,DMSO,1233977-Y25-01,E13
Enamine,UC-204426,166,Z1198275603,C8H17NO,143.227,COCC1(CN)CCCC1,100,DMSO,1233977-Y25-01,F13
Enamine,UC-204426,167,Z85956709,C10H12N4,188.229,CC(N)c1ccc(cc1)n2cncn2,100,DMSO,1233977-Y25-01,G13
Enamine,UC-204426,168,Z1198158411,C8H12O2,140.18,CC1(CCC=CC1)C(=O)O,100,DMSO,1233977-Y25-01,H13
Enamine,UC-204426,169,Z102767808,C7H12N2O,140.183,CNCc1c(C)noc1C,100,DMSO,1233977-Y25-01,I13
Enamine,UC-204426,170,Z1021465860,C6H9NO3,143.141,CN1C(CCC1=O)C(=O)O,100,DMSO,1233977-Y25-01,J13
Enamine,UC-204426,171,Z1198264657,C9H8F2O2,186.155,OC(=O)Cc1cccc(c1)C(F)F,100,DMSO,1233977-Y25-01,K13
Enamine,UC-204426,172,Z362847974,C10H8N2O,172.183,NC(=O)c1ccc2ncccc2c1,100,DMSO,1233977-Y25-01,L13
Enamine,UC-204426,173,Z228586812,C11H13FN2O,208.232,Fc1ccc(cc1)C(=O)N2CCNCC2,100,DMSO,1233977-Y25-01,M13
Enamine,UC-204426,174,Z979421342,C8H15NO,141.211,C1CC2(CN1)CCOCC2,100,DMSO,1233977-Y25-01,N13
Enamine,UC-204426,175,Z594038114,C12H16ClFN2O,222.259,Cl.Cc1ccc(cc1F)C(=O)N2CCNCC2,100,DMSO,1233977-Y25-01,O13
Enamine,UC-204426,176,Z425959186,C11H13N3S,219.306,C1CN(CCN1)c2nccc3sccc23,100,DMSO,1233977-Y25-01,P13
Enamine,UC-204426,177,Z360054132,C6H10N2O3,158.155,NC(=O)N1CCC[C@H]1C(=O)O,100,DMSO,1233977-Y25-01,A14
Enamine,UC-204426,178,Z2409062828,C8H12Cl2N4,162.192,Cl.Cl.CNCc1nnc2ccccn12,100,DMSO,1233977-Y25-01,B14
Enamine,UC-204426,179,Z317042962,C12H17N3O,219.283,CC1NCCn2c(ccc12)C(=O)NC3CC3,100,DMSO,1233977-Y25-01,C14
Enamine,UC-204426,180,Z1450948336,C11H12N2O2,204.225,COc1ccc(cc1)n2c(C)c[nH]c2=O,100,DMSO,1233977-Y25-01,D14
Enamine,UC-204426,181,Z278206754,C6H7F3N2O,180.128,OCCc1c[nH]nc1C(F)(F)F,100,DMSO,1233977-Y25-01,E14
Enamine,UC-204426,182,Z1258763237,C10H19NO2,185.263,CCC1CNCC2(CCCOC2)O1,100,DMSO,1233977-Y25-01,F14
Enamine,UC-204426,183,Z362770690,C7H12N2OS,172.248,CN(C)Cc1nc(CO)cs1,100,DMSO,1233977-Y25-01,G14
Enamine,UC-204426,184,Z1269638464,C12H15ClFN3,219.258,Cl.CC(N)c1ccc(c(F)c1)n2cc(C)cn2,100,DMSO,1233977-Y25-01,H14
Enamine,UC-204426,185,Z295205410,C9H9NO,147.174,COCc1cccc(C#N)c1,100,DMSO,1233977-Y25-01,I14
Enamine,UC-204426,186,Z1198177322,C5H4F3N3,163.101,Nc1cc(ncn1)C(F)(F)F,100,DMSO,1233977-Y25-01,J14
Enamine,UC-204426,187,Z228587074,C11H12ClFN2O,242.677,Fc1ccc(C(=O)N2CCNCC2)c(Cl)c1,100,DMSO,1233977-Y25-01,K14
Enamine,UC-204426,188,Z1510182470,C13H19NO,205.296,OC1CCCNC1CCc2ccccc2,100,DMSO,1233977-Y25-01,L14
