Vendor,Library,No,ID,Formula,MW,Smile,Conc_mM,Solvent,Plate_ID,Plate_well
PrestWick,DrugFragCoreSet,340,Prestw-Frag-2580,C8H9NO,135.16703,NC(=O)Cc1ccccc1,100,DMSO,PwDF-CoreS-02,F11
PrestWick,DrugFragCoreSet,341,Prestw-Frag-2587,C6H6N2O,122.12752,NC(=O)c1ccncc1,100,DMSO,PwDF-CoreS-02,G11
PrestWick,DrugFragCoreSet,342,Prestw-Frag-2592,C9H7NO,145.16224,Oc1cccc2cccnc12,100,DMSO,PwDF-CoreS-02,H11
PrestWick,DrugFragCoreSet,344,Prestw-Frag-2600,C15H14O,210.27823,OC1c2ccccc2CCc3ccccc13,100,DMSO,PwDF-CoreS-02,J11
PrestWick,DrugFragCoreSet,345,Prestw-Frag-2608,C11H12N2,172.23169,C(Cn1ccnc1)c2ccccc2,100,DMSO,PwDF-CoreS-02,K11
PrestWick,DrugFragCoreSet,346,Prestw-Frag-2620,C10H10N2,158.2046,C(c1ccccc1)n2ccnc2,100,DMSO,PwDF-CoreS-02,L11
PrestWick,DrugFragCoreSet,347,Prestw-Frag-2647,C13H14FN,203.26163,Fc1ccc(cc1)C2(CCCCC2)C#N,100,DMSO,PwDF-CoreS-02,M11
PrestWick,DrugFragCoreSet,348,Prestw-Frag-2652,C10H10N2O2,190.2034,CC1(NC(=O)NC1=O)c2ccccc2,100,DMSO,PwDF-CoreS-02,N11
PrestWick,DrugFragCoreSet,351,Prestw-Frag-2693,C12H11NO3,217.22637,OC(=O)CCc1oc(cn1)c2ccccc2,100,DMSO,PwDF-CoreS-02,E12
PrestWick,DrugFragCoreSet,353,Prestw-Frag-2701,C9H10O3,166.17825,COc1ccc(C(=O)C)c(O)c1,100,DMSO,PwDF-CoreS-02,G12
PrestWick,DrugFragCoreSet,355,Prestw-Frag-2713,C5H7NO2,113.11704,CN1C(=O)CCC1=O,100,DMSO,PwDF-CoreS-02,I12
PrestWick,DrugFragCoreSet,356,Prestw-Frag-2722,C8H10ClN5,211.6554,NC(=N)NC(=N)Nc1ccc(Cl)cc1,100,DMSO,PwDF-CoreS-02,J12
PrestWick,DrugFragCoreSet,358,Prestw-Frag-2769,C9H12N2O5,228.20639,OC[C@H]1O[C@@H](C[C@@H]1O)N2C=CC(=O)NC2=O,100,DMSO,PwDF-CoreS-02,L12
PrestWick,DrugFragCoreSet,363,Prestw-Frag-2803,C11H14FNO,195.23873,OC1CCN(CC1)c2ccccc2F,100,DMSO,PwDF-CoreS-02,E13
PrestWick,DrugFragCoreSet,364,Prestw-Frag-2807,C12H9ClN2O2,248.67073,OC(=O)c1cccnc1Nc2cccc(Cl)c2,100,DMSO,PwDF-CoreS-02,F13
PrestWick,DrugFragCoreSet,365,Prestw-Frag-2809,C12H17NO,191.27539,Oc1cccc(CN2CCCCC2)c1,100,DMSO,PwDF-CoreS-02,G13
PrestWick,DrugFragCoreSet,366,Prestw-Frag-2818,C9H10ClNO,183.63915,CCNC(=O)c1ccc(Cl)cc1,100,DMSO,PwDF-CoreS-02,H13
PrestWick,DrugFragCoreSet,369,Prestw-Frag-2853,C10H12Cl2N2,231.12654,Clc1cccc(N2CCNCC2)c1Cl,100,DMSO,PwDF-CoreS-02,K13
PrestWick,DrugFragCoreSet,371,Prestw-Frag-2887,C7H6N4,146.15267,c1ccc(cc1)c2nnn[nH]2,100,DMSO,PwDF-CoreS-02,M13
PrestWick,DrugFragCoreSet,373,Prestw-Frag-2912,C13H9BrO,261.12008,Brc1ccc(cc1)C(=O)c2ccccc2,100,DMSO,PwDF-CoreS-02,C14
PrestWick,DrugFragCoreSet,374,Prestw-Frag-2921,C12H21N5,235.33467,NCCCCN1CCN(CC1)c2ncccn2,100,DMSO,PwDF-CoreS-02,D14
PrestWick,DrugFragCoreSet,375,Prestw-Frag-2935,C10H10N4,186.218,Nc1cccc(Nc2ncccn2)c1,100,DMSO,PwDF-CoreS-02,E14
PrestWick,DrugFragCoreSet,376,Prestw-Frag-2947,C13H16O2,204.27127,CC(C)(C)OC(=O)\C=C\c1ccccc1,100,DMSO,PwDF-CoreS-02,F14
PrestWick,DrugFragCoreSet,377,Prestw-Frag-2958,C10H13NO,163.22121,C1COC(CN1)c2ccccc2,100,DMSO,PwDF-CoreS-02,G14
PrestWick,DrugFragCoreSet,378,Prestw-Frag-2960,C9H10O3,166.17825,COc1ccc(CC(=O)O)cc1,100,DMSO,PwDF-CoreS-02,H14
PrestWick,DrugFragCoreSet,379,Prestw-Frag-2968,C9H13NO,151.21006,CCc1ccc(CCO)nc1,100,DMSO,PwDF-CoreS-02,I14
PrestWick,DrugFragCoreSet,380,Prestw-Frag-2972,C7H10N2S,154.23515,Nc1nc2CCCCc2s1,100,DMSO,PwDF-CoreS-02,J14
PrestWick,DrugFragCoreSet,382,Prestw-Frag-2995,C8H10O2,138.1677,CCOc1ccccc1O,100,DMSO,PwDF-CoreS-02,L14
PrestWick,DrugFragCoreSet,383,Prestw-Frag-3011,C14H11N,193.25047,c1ccc(cc1)n2ccc3ccccc23,100,DMSO,PwDF-CoreS-02,M14
PrestWick,DrugFragCoreSet,384,Prestw-Frag-3012,C11H16N2O2S,240.32637,CN1CCN(CC1)S(=O)(=O)c2ccccc2,100,DMSO,PwDF-CoreS-02,N14
PrestWick,DrugFragCoreSet,387,Prestw-Frag-3046,C11H7ClN4O2,262.65704,OC1N(C(=O)c2nccnc12)c3ccc(Cl)cn3,100,DMSO,PwDF-CoreS-02,E15
PrestWick,DrugFragCoreSet,388,Prestw-Frag-3060,C8H8N2,132.16636,Cc1ccc(N)c(c1)C#N,100,DMSO,PwDF-CoreS-02,F15
PrestWick,DrugFragCoreSet,389,Prestw-Frag-3062,C8H9ClO,156.61333,OCCc1ccc(Cl)cc1,100,DMSO,PwDF-CoreS-02,G15
PrestWick,DrugFragCoreSet,390,Prestw-Frag-3073,C14H10ClNO,243.6949,Clc1ccc2C(=O)c3ncccc3CCc2c1,100,DMSO,PwDF-CoreS-02,H15
PrestWick,DrugFragCoreSet,391,Prestw-Frag-3088,C13H17NO,203.28654,CCN(CC)C(=O)\C=C\c1ccccc1,100,DMSO,PwDF-CoreS-02,I15
PrestWick,DrugFragCoreSet,396,Prestw-Frag-3137,C9H11N,133.19472,C1CNc2ccccc2C1,100,DMSO,PwDF-CoreS-02,N15
PrestWick,DrugFragCoreSet,397,Prestw-Frag-3150,C9H11FN2,166.19982,Fc1cccnc1N2CCCC2,100,DMSO,PwDF-CoreS-02,C16
PrestWick,DrugFragCoreSet,398,Prestw-Frag-3188,C11H14O,162.23363,COc1ccc2CCCCc2c1,100,DMSO,PwDF-CoreS-02,D16
PrestWick,DrugFragCoreSet,399,Prestw-Frag-3190,C9H9N5,187.20558,Nc1nc(N)nc(n1)c2ccccc2,100,DMSO,PwDF-CoreS-02,E16
PrestWick,DrugFragCoreSet,404,Prestw-Frag-3241,C11H10F3N3,241.21765,Cc1cn(cn1)c2cc(N)cc(c2)C(F)(F)F,100,DMSO,PwDF-CoreS-02,J16
PrestWick,DrugFragCoreSet,406,Prestw-Frag-3250,C15H14O2,226.27763,OC(=O)CC(c1ccccc1)c2ccccc2,100,DMSO,PwDF-CoreS-02,L16
PrestWick,DrugFragCoreSet,408,Prestw-Frag-3262,C9H15N5,193.2534,CN1CCN(CC1)c2cc(N)ncn2,100,DMSO,PwDF-CoreS-02,N16
PrestWick,DrugFragCoreSet,410,Prestw-Frag-3302,C8H12N4O5,244.20864,NC1=NC(=O)N(C=N1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,100,DMSO,PwDF-CoreS-02,D17
PrestWick,DrugFragCoreSet,411,Prestw-Frag-3313,C11H16N2O3S,256.32577,COc1ccc(cc1)S(=O)(=O)N2CCNCC2,100,DMSO,PwDF-CoreS-02,E17
PrestWick,DrugFragCoreSet,413,Prestw-Frag-3324,C3H3N3O2S,145.14026,Nc1ncc(s1)[N+](=O)[O-],100,DMSO,PwDF-CoreS-02,G17
PrestWick,DrugFragCoreSet,416,Prestw-Frag-3362,C10H13NO4S,243.28341,CS(=O)(=O)NC(Cc1ccccc1)C(=O)O,100,DMSO,PwDF-CoreS-02,J17
PrestWick,DrugFragCoreSet,418,Prestw-Frag-3458,C4H8N2O,100.12116,O=C1CNCCN1,100,DMSO,PwDF-CoreS-02,L17
PrestWick,DrugFragCoreSet,420,Prestw-Frag-3463,C4H7NO2,101.10589,O=C1COCCN1,100,DMSO,PwDF-CoreS-02,N17
PrestWick,DrugFragCoreSet,421,Prestw-Frag-3664,C4H6N2O,98.10522,CN1NC(=O)C=C1,100,DMSO,PwDF-CoreS-02,C18
PrestWick,DrugFragCoreSet,422,Prestw-Frag-3665,C13H17NO,203.28654,O=C1CCN(CCc2ccccc2)CC1,100,DMSO,PwDF-CoreS-02,D18
PrestWick,DrugFragCoreSet,423,Prestw-Frag-3667,C8H6FNO,151.14152,Fc1ccc2NC(=O)Cc2c1,100,DMSO,PwDF-CoreS-02,E18
PrestWick,DrugFragCoreSet,425,Prestw-Frag-3669,C8H7N,117.15169,Nc1cccc(c1)C#C,100,DMSO,PwDF-CoreS-02,G18
PrestWick,DrugFragCoreSet,426,Prestw-Frag-3670,C11H17N3,191.27824,CN1CCN(CC1)c2ccc(N)cc2,100,DMSO,PwDF-CoreS-02,H18
PrestWick,DrugFragCoreSet,429,Prestw-Frag-3677,C11H14N2O,190.24703,O=C(N1CCNCC1)c2ccccc2,100,DMSO,PwDF-CoreS-02,K18
PrestWick,DrugFragCoreSet,430,Prestw-Frag-3678,C8H8N2O,148.16576,COc1ccc2[nH]cnc2c1,100,DMSO,PwDF-CoreS-02,L18
PrestWick,DrugFragCoreSet,431,Prestw-Frag-3679,C8H7N3,145.16509,Nc1cnc2ccccc2n1,100,DMSO,PwDF-CoreS-02,M18
PrestWick,DrugFragCoreSet,432,Prestw-Frag-3680,C9H13NO2,167.20946,O=C1CC2(CCCC2)CC(=O)N1,100,DMSO,PwDF-CoreS-02,N18
PrestWick,DrugFragCoreSet,433,Prestw-Frag-3682,C10H13N,147.22181,Nc1ccc2CCCCc2c1,100,DMSO,PwDF-CoreS-02,C19
PrestWick,DrugFragCoreSet,436,Prestw-Frag-3689,C4H7N3,97.12049,NCc1ncc[nH]1,100,DMSO,PwDF-CoreS-02,F19
PrestWick,DrugFragCoreSet,437,Prestw-Frag-3690,C12H12N2O2,216.24164,CNC(=O)c1c(C)onc1c2ccccc2,100,DMSO,PwDF-CoreS-02,G19
PrestWick,DrugFragCoreSet,439,Prestw-Frag-3698,C12H15NO3,221.25825,COc1cc2CCNC(=O)Cc2cc1OC,100,DMSO,PwDF-CoreS-02,I19
PrestWick,DrugFragCoreSet,441,Prestw-Frag-3706,C9H9FO2,168.16928,CC(C(=O)O)c1cccc(F)c1,100,DMSO,PwDF-CoreS-02,K19
PrestWick,DrugFragCoreSet,443,Prestw-Frag-3711,C14H12O2,212.25054,OC(=O)C(c1ccccc1)c2ccccc2,100,DMSO,PwDF-CoreS-02,M19
PrestWick,DrugFragCoreSet,445,Prestw-Frag-3713,C9H10O,134.17945,Oc1ccc2CCCc2c1,100,DMSO,PwDF-CoreS-02,C20
PrestWick,DrugFragCoreSet,446,Prestw-Frag-3716,C5H8N2O2,128.13171,NC1CCC(=O)NC1=O,100,DMSO,PwDF-CoreS-02,D20
PrestWick,DrugFragCoreSet,447,Prestw-Frag-3717,C9H10O3,166.17825,CC(O)(C(=O)O)c1ccccc1,100,DMSO,PwDF-CoreS-02,E20
PrestWick,DrugFragCoreSet,449,Prestw-Frag-3722,C10H15N3,177.25115,C(N1CCNCC1)c2cccnc2,100,DMSO,PwDF-CoreS-02,G20
PrestWick,DrugFragCoreSet,451,Prestw-Frag-3724,C5H9N3,111.14758,Cc1n[nH]c(C)c1N,100,DMSO,PwDF-CoreS-02,I20
PrestWick,DrugFragCoreSet,455,Prestw-Frag-3729,C8H12N4,164.21164,C1CN(CCN1)c2ccncn2,100,DMSO,PwDF-CoreS-02,M20
PrestWick,DrugFragCoreSet,456,Prestw-Frag-3730,C8H12N2O,152.19764,O=C(CC#N)N1CCCCC1,100,DMSO,PwDF-CoreS-02,N20
PrestWick,DrugFragCoreSet,458,Prestw-Frag-3732,C8H9NO,135.16703,C1COc2ccccc2N1,100,DMSO,PwDF-CoreS-02,D21
PrestWick,DrugFragCoreSet,459,Prestw-Frag-3733,C10H15N,149.23775,CC(C)(CN)c1ccccc1,100,DMSO,PwDF-CoreS-02,E21
PrestWick,DrugFragCoreSet,460,Prestw-Frag-3734,C10H8N2O,172.18806,O=C1NC=NC=C1c2ccccc2,100,DMSO,PwDF-CoreS-02,F21
PrestWick,DrugFragCoreSet,462,Prestw-Frag-3738,C10H14N2O,178.23588,Oc1ccccc1N2CCNCC2,100,DMSO,PwDF-CoreS-02,H21
PrestWick,DrugFragCoreSet,464,Prestw-Frag-3740,C8H9N3,147.18103,Cn1c(N)nc2ccccc12,100,DMSO,PwDF-CoreS-02,J21
PrestWick,DrugFragCoreSet,467,Prestw-Frag-3743,C10H9NS,175.25393,Cc1nc(cs1)c2ccccc2,100,DMSO,PwDF-CoreS-02,M21
PrestWick,DrugFragCoreSet,468,Prestw-Frag-3744,C9H8N2,144.17751,c1ccc(cc1)n2ccnc2,100,DMSO,PwDF-CoreS-02,N21
PrestWick,DrugFragCoreSet,471,Prestw-Frag-3747,C4H6N2S,114.16982,NCc1cscn1,100,DMSO,PwDF-CoreS-02,E22
PrestWick,DrugFragCoreSet,472,Prestw-Frag-3749,C9H13NO,151.21006,NCCOCc1ccccc1,100,DMSO,PwDF-CoreS-02,F22
PrestWick,DrugFragCoreSet,473,Prestw-Frag-3750,C10H13N,147.22181,C1Cc2ccccc2CCN1,100,DMSO,PwDF-CoreS-02,G22
PrestWick,DrugFragCoreSet,475,Prestw-Frag-3752,C5H8N2O,112.13231,Cc1[nH]cnc1CO,100,DMSO,PwDF-CoreS-02,I22
PrestWick,DrugFragCoreSet,476,Prestw-Frag-3753,C8H13N3,151.21291,C1CC(CCN1)c2c[nH]cn2,100,DMSO,PwDF-CoreS-02,J22
PrestWick,DrugFragCoreSet,478,Prestw-Frag-3755,C9H13NO,151.21006,CC(CO)Nc1ccccc1,100,DMSO,PwDF-CoreS-02,L22
PrestWick,DrugFragCoreSet,480,Prestw-Frag-3757,C5H8O2,100.11831,CC1CCC(=O)O1,100,DMSO,PwDF-CoreS-02,N22
